Order ID,Customer ID,Order Date,AddressID
CA-2016-114972,PF-19225,2016-11-03,A001203
CA-2016-163328,TP-21565,2016-11-04,A003107
CA-2016-165827,MF-17665,2016-11-04,A003295
CA-2016-166443,LH-17020,2016-11-04,A001453
CA-2016-143308,RC-19825,2016-11-04,A000309
US-2016-111563,SM-20005,2016-11-04,A004573
CA-2016-146766,TT-21220,2016-11-04,A003014
CA-2016-119018,CW-11905,2016-11-04,A003314
CA-2016-162236,ER-13855,2016-11-04,A003799
CA-2016-163755,AS-10285,2016-11-04,A000324
CA-2016-158260,CC-12475,2016-11-04,A004338
US-2016-165078,MA-17995,2016-11-05,A002155
CA-2016-140207,CS-12400,2016-11-05,A001196
CA-2016-157280,LW-17125,2016-11-05,A004386
CA-2016-125094,NP-18700,2016-11-05,A003394
US-2016-131611,EP-13915,2016-11-05,A002103
CA-2016-148908,JH-15985,2016-11-05,A002534
US-2016-106677,AS-10285,2016-11-05,A001366
CA-2016-144092,LH-17155,2016-11-05,A003575
CA-2016-143441,EB-14170,2016-11-05,A002805
US-2016-125969,LS-16975,2016-11-06,A000064
US-2016-153815,KL-16555,2016-11-06,A002430
CA-2016-109925,IM-15070,2016-11-06,A002436
CA-2016-164896,PS-19045,2016-11-07,A002431
CA-2016-144554,DM-13345,2016-11-07,A001511
CA-2016-116337,MC-17845,2016-11-07,A003999
CA-2016-132997,LW-17215,2016-11-07,A003926
CA-2016-152247,MA-17995,2016-11-07,A002887
CA-2016-168830,ML-17395,2016-11-07,A004432
CA-2016-147585,CB-12535,2016-11-07,A000815
CA-2016-161669,EM-14095,2016-11-07,A000393
CA-2016-113817,MJ-17740,2016-11-07,A000081
US-2016-139388,CC-12475,2016-11-07,A002371
CA-2016-116379,LD-17005,2016-11-07,A004781
CA-2016-152156,CG-12520,2016-11-08,A000001
CA-2016-138233,PF-19165,2016-11-09,A004212
CA-2016-162348,BF-11170,2016-11-10,A003323
CA-2016-137736,DC-13285,2016-11-10,A001143
CA-2016-140935,AB-10015,2016-11-10,A004307
CA-2016-158694,AI-10855,2016-11-10,A002467
CA-2016-125164,SH-19975,2016-11-10,A002380
CA-2016-152940,RO-19780,2016-11-10,A004078
CA-2016-119935,KM-16225,2016-11-10,A002213
CA-2016-105494,PC-18745,2016-11-10,A000424
CA-2016-145177,PP-18955,2016-11-10,A001791
US-2016-136581,SV-20365,2016-11-10,A004186
CA-2016-163384,CC-12430,2016-11-10,A000607
US-2016-144547,MS-17770,2016-11-10,A001911
CA-2016-115588,AF-10885,2016-11-10,A001410
CA-2016-127761,SW-20275,2016-11-10,A004534
CA-2016-145548,EB-13750,2016-11-11,A003438
CA-2016-124506,BB-11545,2016-11-11,A001226
CA-2016-131968,LB-16795,2016-11-11,A002317
CA-2016-103128,SC-20845,2016-11-11,A004610
CA-2016-124667,BD-11770,2016-11-11,A000862
US-2016-164196,AS-10285,2016-11-11,A004134
CA-2016-139878,LD-17005,2016-11-11,A001365
CA-2016-130799,BK-11260,2016-11-11,A001420
CA-2016-116722,LP-17080,2016-11-11,A000263
CA-2016-152170,FH-14275,2016-11-12,A000543
CA-2016-164399,DW-13480,2016-11-12,A003514
CA-2016-134348,MS-17710,2016-11-12,A000518
CA-2016-149349,SP-20650,2016-11-12,A003588
CA-2016-124590,SP-20920,2016-11-12,A003001
CA-2016-118570,CC-12430,2016-11-13,A000918
CA-2016-128972,TS-21430,2016-11-13,A002514
CA-2016-147683,PO-19180,2016-11-13,A003517
CA-2016-155488,FM-14290,2016-11-13,A000479
US-2016-113677,CM-12655,2016-11-13,A003003
US-2016-162103,LB-16795,2016-11-13,A001608
CA-2016-101336,CK-12760,2016-11-13,A002272
CA-2016-121958,CS-12505,2016-11-13,A000704
CA-2016-149461,AS-10135,2016-11-13,A000873
CA-2016-121370,EB-14110,2016-11-14,A001538
CA-2016-166618,DP-13000,2016-11-14,A004504
CA-2016-131065,AA-10375,2016-11-14,A001103
US-2016-117541,JM-16195,2016-11-14,A003484
US-2016-112970,TB-21250,2016-11-14,A001698
CA-2016-134691,KC-16540,2016-11-14,A002226
CA-2016-118759,MB-17305,2016-11-14,A002227
CA-2016-149482,RR-19315,2016-11-14,A001219
US-2016-144351,RC-19960,2016-11-14,A003508
CA-2016-105963,SC-20770,2016-11-15,A000937
CA-2016-148740,AH-10690,2016-11-15,A002166
CA-2016-146633,TG-21310,2016-11-15,A001092
CA-2016-130820,ON-18715,2016-11-15,A004099
CA-2016-154508,RD-19900,2016-11-16,A000080
CA-2016-124527,IM-15055,2016-11-16,A003322
CA-2016-134110,BG-11035,2016-11-17,A004185
CA-2016-118500,HJ-14875,2016-11-17,A004240
CA-2016-150658,MS-17365,2016-11-17,A002503
CA-2016-136812,AW-10930,2016-11-18,A001223
US-2016-138408,KC-16255,2016-11-18,A002717
CA-2016-103464,PG-18820,2016-11-18,A003971
CA-2016-119963,SN-20710,2016-11-18,A001938
CA-2016-115378,AJ-10945,2016-11-18,A002528
CA-2016-166226,TC-21535,2016-11-18,A002425
CA-2016-108630,BE-11410,2016-11-18,A004712
CA-2016-158575,SB-20290,2016-11-18,A002157
CA-2016-130778,ND-18370,2016-11-19,A004052
CA-2016-113138,NP-18685,2016-11-19,A000702
CA-2016-157364,LT-17110,2016-11-19,A002962
US-2016-110156,EH-13945,2016-11-19,A000533
CA-2016-126858,JM-15265,2016-11-19,A004652
CA-2016-164511,DJ-13630,2016-11-19,A000316
CA-2016-111143,TT-21265,2016-11-19,A002563
US-2016-127971,DW-13195,2016-11-20,A001596
CA-2016-142615,BM-11575,2016-11-20,A003341
CA-2016-109820,AG-10390,2016-11-20,A000496
CA-2016-114104,NP-18670,2016-11-20,A000077
CA-2016-107790,EH-13990,2016-11-20,A002636
CA-2016-145492,MC-17605,2016-11-20,A002652
CA-2016-121356,SJ-20500,2016-11-20,A002698
CA-2016-100041,BF-10975,2016-11-20,A002172
CA-2016-113845,FA-14230,2016-11-20,A003189
CA-2016-110772,NZ-18565,2016-11-20,A000135
CA-2016-152646,TH-21235,2016-11-21,A004520
CA-2016-114895,MV-18190,2016-11-21,A002941
US-2016-114293,JH-16180,2016-11-21,A001498
CA-2016-140018,CK-12205,2016-11-21,A000741
CA-2016-146157,RD-19720,2016-11-21,A002900
CA-2016-114482,DM-13345,2016-11-21,A001734
CA-2016-113425,JK-16120,2016-11-21,A001727
CA-2016-154711,TB-21355,2016-11-22,A000606
US-2016-164945,CA-12055,2016-11-22,A003930
CA-2016-131576,RD-19585,2016-11-22,A001357
US-2016-132577,JE-15475,2016-11-22,A002992
CA-2016-160129,LS-17200,2016-11-23,A001440
CA-2016-123806,LA-16780,2016-11-24,A002106
CA-2016-100083,CD-11980,2016-11-24,A000925
CA-2016-123533,SC-20050,2016-11-24,A004813
CA-2016-163573,AC-10450,2016-11-24,A002018
CA-2016-105284,MG-17650,2016-11-24,A000509
US-2016-163881,SP-20860,2016-11-24,A001910
CA-2016-165561,CR-12580,2016-11-24,A003069
CA-2016-132731,GA-14515,2016-11-24,A001736
CA-2016-124485,NC-18340,2016-11-24,A000660
CA-2016-128531,NS-18505,2016-11-24,A000805
CA-2016-125661,CA-12055,2016-11-24,A002807
CA-2016-100468,AT-10435,2016-11-24,A000719
CA-2016-113726,SC-20680,2016-11-24,A004077
CA-2016-165470,HJ-14875,2016-11-25,A001707
CA-2016-169838,BB-11545,2016-11-25,A003746
CA-2016-113341,MH-17455,2016-11-25,A004231
CA-2016-108196,CS-12505,2016-11-25,A003794
CA-2016-132549,JK-15370,2016-11-25,A004064
CA-2016-160535,BP-11050,2016-11-25,A003222
US-2016-119298,EP-13915,2016-11-25,A003413
CA-2016-107104,MS-17365,2016-11-26,A004746
CA-2016-133711,MC-17425,2016-11-26,A000687
CA-2016-145135,CD-12790,2016-11-26,A004084
US-2016-126893,CT-11995,2016-11-26,A001093
US-2016-158309,PA-19060,2016-11-26,A002586
US-2016-158288,EH-13945,2016-11-26,A004475
CA-2016-130288,DK-13225,2016-11-26,A002913
CA-2016-106915,GA-14515,2016-11-26,A003764
CA-2016-129693,TC-20980,2016-11-26,A001003
CA-2016-162313,VB-21745,2016-11-27,A001074
CA-2016-129686,GG-14650,2016-11-27,A000859
CA-2016-104276,HF-14995,2016-11-27,A003519
US-2016-114230,CM-12235,2016-11-27,A004218
CA-2016-152121,CC-12670,2016-11-27,A000950
CA-2016-144911,RW-19630,2016-11-27,A001714
CA-2016-117583,CB-12025,2016-11-27,A004831
CA-2016-159639,PC-18745,2016-11-27,A002907
CA-2016-105018,SK-19990,2016-11-28,A000090
CA-2016-163167,RF-19345,2016-11-28,A002391
CA-2016-123617,AJ-10780,2016-11-28,A001399
CA-2016-127243,DS-13180,2016-11-28,A003606
US-2016-131674,NC-18535,2016-11-29,A001780
CA-2016-160241,DR-12940,2016-11-29,A003849
CA-2016-156748,BS-11755,2016-11-30,A004168
US-2016-134761,DB-13210,2016-11-30,A001720
CA-2016-129903,GZ-14470,2016-12-01,A000051
CA-2016-143805,JD-15895,2016-12-01,A004247
CA-2016-136434,RD-19480,2016-12-01,A000997
CA-2016-136483,AG-10390,2016-12-01,A001065
US-2016-155768,LB-16795,2016-12-01,A004501
US-2016-150035,CL-11890,2016-12-01,A001711
CA-2016-104689,FH-14365,2016-12-01,A004512
CA-2016-157336,SJ-20500,2016-12-01,A002092
CA-2016-142594,EJ-14155,2016-12-01,A004090
CA-2016-130393,JM-15865,2016-12-01,A003947
CA-2016-113621,JE-15745,2016-12-01,A000562
CA-2016-127698,MV-18190,2016-12-01,A002296
US-2016-108455,MK-18160,2016-12-02,A000706
CA-2016-163804,DB-13270,2016-12-02,A003179
CA-2016-143154,AS-10225,2016-12-02,A004151
CA-2016-105354,PW-19030,2016-12-02,A004535
CA-2016-164770,MY-18295,2016-12-02,A004659
US-2016-113985,KD-16495,2016-12-02,A002909
US-2016-155103,JF-15190,2016-12-02,A003280
CA-2016-161025,GM-14440,2016-12-03,A003030
CA-2016-149762,RD-19720,2016-12-03,A003860
CA-2016-122063,MM-17920,2016-12-03,A002870
CA-2016-153598,NM-18520,2016-12-03,A002668
US-2016-161683,CJ-12010,2016-12-03,A002067
US-2016-150861,EG-13900,2016-12-03,A000340
CA-2016-105277,LM-17065,2016-12-04,A002849
CA-2016-112060,KT-16465,2016-12-04,A002850
CA-2016-126004,BM-11140,2016-12-04,A000575
CA-2016-139885,EB-13840,2016-12-04,A000737
CA-2016-163636,MP-18175,2016-12-05,A004293
CA-2016-146374,HE-14800,2016-12-05,A004097
CA-2016-145009,RF-19345,2016-12-05,A003356
CA-2016-109722,TP-21130,2016-12-05,A002474
CA-2016-161389,IM-15070,2016-12-05,A000006
CA-2016-143749,AG-10300,2016-12-05,A002057
CA-2016-124772,JG-15160,2016-12-05,A001485
CA-2016-108434,JG-15160,2016-12-05,A001770
CA-2016-140564,TC-21475,2016-12-05,A002258
CA-2016-114489,JE-16165,2016-12-05,A000072
US-2016-169040,GT-14710,2016-12-06,A001450
US-2016-114776,GG-14650,2016-12-06,A000540
US-2016-103674,AP-10720,2016-12-06,A004901
CA-2016-162390,DP-13105,2016-12-06,A004187
CA-2016-134425,QJ-19255,2016-12-08,A000611
CA-2016-158302,JB-16045,2016-12-08,A004118
CA-2016-115224,DB-13615,2016-12-08,A002747
CA-2016-131289,SP-20620,2016-12-08,A001716
CA-2016-124562,JP-16135,2016-12-08,A001531
CA-2016-160108,AG-10900,2016-12-08,A004497
CA-2016-117590,GH-14485,2016-12-08,A000017
CA-2016-113733,LH-16900,2016-12-08,A002828
CA-2016-137330,KB-16585,2016-12-09,A000011
US-2016-161844,DK-12835,2016-12-09,A001607
CA-2016-128923,GB-14530,2016-12-09,A000988
CA-2016-133340,LH-17155,2016-12-09,A001836
CA-2016-149503,SP-20650,2016-12-09,A003287
CA-2016-159989,EB-13870,2016-12-09,A002330
US-2016-131114,RW-19630,2016-12-09,A002434
CA-2016-102092,PM-18940,2016-12-09,A004180
CA-2016-141082,FM-14380,2016-12-09,A000618
CA-2016-127194,BW-11110,2016-12-10,A003167
CA-2016-144309,CM-12235,2016-12-10,A003715
CA-2016-147123,SJ-20125,2016-12-10,A002720
CA-2016-100587,SL-20155,2016-12-10,A004852
CA-2016-146941,DL-13315,2016-12-10,A000117
CA-2016-154739,LH-17155,2016-12-10,A000115
US-2016-143448,MH-17455,2016-12-10,A001932
CA-2016-128412,AP-10915,2016-12-10,A001064
CA-2016-162187,NS-18640,2016-12-11,A002945
CA-2016-160745,AR-10825,2016-12-11,A000302
US-2016-148803,LR-16915,2016-12-11,A000542
US-2016-135720,FM-14380,2016-12-11,A000291
US-2016-132857,CA-12775,2016-12-11,A000779
CA-2016-143609,DB-13270,2016-12-11,A003037
CA-2016-165330,WB-21850,2016-12-11,A003448
CA-2016-105816,JM-15265,2016-12-11,A000026
US-2016-151260,SC-20695,2016-12-11,A004772
US-2016-108777,JM-15655,2016-12-12,A001981
CA-2016-136686,RF-19840,2016-12-12,A002739
US-2016-169369,EC-14050,2016-12-12,A002573
CA-2016-169824,NS-18640,2016-12-12,A004886
CA-2016-139395,MG-17650,2016-12-12,A002249
CA-2016-100153,KH-16630,2016-12-13,A000208
CA-2016-142958,RW-19630,2016-12-13,A000449
CA-2016-102792,JC-15340,2016-12-13,A001808
CA-2016-146143,MC-17845,2016-12-14,A000318
CA-2016-129126,PK-19075,2016-12-14,A003146
CA-2016-146325,DS-13180,2016-12-14,A003875
CA-2016-100307,TC-21475,2016-12-15,A004018
US-2016-116442,BP-11230,2016-12-15,A003139
CA-2016-113600,SH-20395,2016-12-15,A003918
US-2016-127334,MP-18175,2016-12-15,A003256
CA-2016-142335,MP-17965,2016-12-15,A000336
CA-2016-118332,PK-19075,2016-12-16,A003045
CA-2016-130442,SF-20065,2016-12-16,A003291
CA-2016-155446,TN-21040,2016-12-16,A004250
US-2016-104794,KD-16495,2016-12-16,A000695
US-2016-100419,CC-12670,2016-12-16,A000215
CA-2016-131639,NS-18640,2016-12-17,A004414
CA-2016-117121,AB-10105,2016-12-17,A004428
CA-2016-147109,AH-10075,2016-12-17,A004102
CA-2016-155530,CM-12160,2016-12-17,A001850
CA-2016-155383,SC-20680,2016-12-17,A002910
CA-2016-150945,JK-16120,2016-12-18,A001727
CA-2016-145919,HG-14965,2016-12-18,A000620
CA-2016-138597,PN-18775,2016-12-18,A003697
CA-2016-139934,AY-10555,2016-12-18,A004358
CA-2016-112697,AH-10195,2016-12-18,A000134
CA-2016-133795,JE-15475,2016-12-18,A002458
CA-2016-145261,AH-10120,2016-12-18,A002787
CA-2016-147067,JD-16150,2016-12-18,A000296
CA-2016-101546,GK-14620,2016-12-18,A002378
CA-2016-141523,MH-17440,2016-12-19,A003034
CA-2016-108364,BP-11050,2016-12-19,A003803
CA-2016-134936,ES-14080,2016-12-19,A000252
CA-2016-118129,CL-12565,2016-12-19,A004110
CA-2016-168536,SC-20800,2016-12-20,A001730
US-2016-157840,MC-17575,2016-12-20,A003437
CA-2016-151155,AB-10255,2016-12-20,A001827
CA-2016-167507,SA-20830,2016-12-22,A000885
CA-2016-103359,LC-16885,2016-12-22,A004157
CA-2016-149916,ED-13885,2016-12-22,A004242
CA-2016-114860,DN-13690,2016-12-22,A004585
CA-2016-114867,FM-14290,2016-12-23,A004758
CA-2016-157868,MC-17590,2016-12-23,A001602
CA-2016-157791,CA-11965,2016-12-23,A003201
CA-2016-135776,EH-13765,2016-12-23,A002392
CA-2016-136049,NM-18520,2016-12-23,A002369
CA-2016-137043,LC-17140,2016-12-23,A000613
CA-2016-132829,LA-16780,2016-12-23,A004182
CA-2016-115574,BP-11185,2016-12-23,A001126
US-2016-168620,RB-19795,2016-12-24,A000588
CA-2016-140438,PW-19030,2016-12-24,A003338
CA-2016-157259,JM-15535,2016-12-24,A002679
CA-2016-123526,BV-11245,2016-12-24,A002328
CA-2016-101651,SC-20305,2016-12-24,A003539
CA-2016-111941,BD-11620,2016-12-25,A002616
CA-2016-148684,TS-21655,2016-12-25,A003853
CA-2016-110975,DB-12970,2016-12-25,A003619
US-2016-116729,GK-14620,2016-12-25,A000875
CA-2016-105081,JE-15715,2016-12-25,A003248
CA-2016-169670,JE-15715,2016-12-25,A004023
CA-2016-109827,LW-16825,2016-12-25,A003327
CA-2016-101168,SS-20140,2016-12-25,A002964
CA-2016-114538,RC-19825,2016-12-26,A002169
CA-2016-129868,MC-18130,2016-12-26,A002229
CA-2016-155166,BB-11545,2016-12-26,A002462
CA-2016-147536,AR-10510,2016-12-26,A001649
CA-2016-151512,SH-19975,2016-12-26,A001831
CA-2016-123015,AJ-10795,2016-12-26,A002535
US-2016-153129,FP-14320,2016-12-26,A000675
CA-2016-102596,RD-19810,2016-12-27,A004088
CA-2016-111605,JW-15955,2016-12-27,A000975
CA-2016-138667,MW-18220,2016-12-27,A003510
US-2016-131058,EM-14140,2016-12-27,A003966
US-2016-162852,BG-11695,2016-12-27,A001395
CA-2016-162726,MT-17815,2016-12-27,A002188
CA-2016-124051,KA-16525,2016-12-29,A001285
CA-2016-156300,TB-21595,2016-12-29,A001176
US-2016-163258,PF-19225,2016-12-29,A002665
CA-2016-157742,KL-16645,2016-12-29,A003450
US-2016-135209,MH-17290,2016-12-29,A004268
CA-2016-139689,MP-17965,2016-12-29,A002040
CA-2016-112578,FO-14305,2016-12-29,A004287
CA-2016-122017,CD-11920,2016-12-29,A002634
CA-2016-160486,EH-14185,2016-12-30,A004553
CA-2016-105746,BD-11605,2016-12-30,A003688
CA-2016-163951,CJ-11875,2016-12-30,A004241
CA-2016-117226,KD-16495,2016-12-30,A002032
US-2016-111528,JP-16135,2016-12-30,A002837
CA-2016-117660,BM-11785,2016-12-30,A000363
CA-2017-156139,BP-11155,2016-12-31,A002826
US-2017-165953,EP-13915,2016-12-31,A002265
CA-2017-160395,KL-16555,2016-12-31,A000547
US-2017-105830,DB-13660,2016-12-31,A003120
CA-2017-100202,BD-11620,2016-12-31,A001382
CA-2017-154466,DP-13390,2017-01-01,A003270
CA-2017-144463,SC-20725,2017-01-01,A001972
CA-2017-107503,GA-14725,2017-01-01,A000395
CA-2017-151750,JM-15250,2017-01-01,A003928
CA-2017-147207,TS-21655,2017-01-02,A004070
CA-2017-113481,AS-10045,2017-01-02,A000638
CA-2017-118668,FW-14395,2017-01-02,A004765
US-2017-114034,DL-13315,2017-01-03,A002578
CA-2017-111738,CM-12385,2017-01-03,A004664
CA-2017-150931,DP-13390,2017-01-06,A002413
US-2017-168690,TS-21085,2017-01-07,A001027
US-2017-123862,JF-15190,2017-01-07,A003610
CA-2017-159366,BW-11110,2017-01-07,A000466
CA-2017-115154,RS-19420,2017-01-08,A001119
CA-2017-154760,BP-11290,2017-01-09,A003529
US-2017-148551,DB-13120,2017-01-12,A004228
CA-2017-108000,LS-16945,2017-01-12,A002905
US-2017-158512,DA-13450,2017-01-12,A000898
US-2017-167402,CP-12085,2017-01-13,A003241
CA-2017-149076,SO-20335,2017-01-14,A003415
CA-2017-138779,RB-19570,2017-01-14,A000565
CA-2017-113278,HR-14770,2017-01-14,A004848
CA-2017-127306,BH-11710,2017-01-14,A002400
US-2017-106131,TP-21565,2017-01-14,A002046
CA-2017-152961,SC-20095,2017-01-15,A001941
CA-2017-167752,RW-19690,2017-01-15,A001353
CA-2017-160934,TT-21460,2017-01-15,A002478
US-2017-104661,TB-21250,2017-01-15,A003143
CA-2017-138289,AR-10540,2017-01-16,A003199
CA-2017-125913,JO-15145,2017-01-16,A002585
CA-2017-154718,DL-12865,2017-01-19,A000919
CA-2017-153045,NS-18505,2017-01-19,A004471
US-2017-127292,RM-19375,2017-01-19,A004605
CA-2017-161809,TH-21100,2017-01-20,A000802
US-2017-120649,JF-15490,2017-01-20,A002667
CA-2017-152079,ML-17410,2017-01-20,A003625
CA-2017-157252,CV-12805,2017-01-20,A000203
CA-2017-144589,TM-21010,2017-01-20,A001171
CA-2017-127026,MH-18115,2017-01-21,A001301
CA-2017-141782,BE-11410,2017-01-21,A004799
CA-2017-160423,PS-19045,2017-01-21,A000528
CA-2017-131954,DS-13030,2017-01-21,A000341
CA-2017-127432,AD-10180,2017-01-22,A000237
CA-2017-152499,EH-13765,2017-01-22,A003889
CA-2017-145142,MC-17605,2017-01-23,A000239
CA-2017-139080,CS-12250,2017-01-23,A003129
CA-2017-161893,HP-14815,2017-01-23,A004747
CA-2017-104619,KD-16495,2017-01-24,A002909
CA-2017-119669,TP-21130,2017-01-24,A001158
US-2017-105935,BD-11500,2017-01-26,A004046
CA-2017-134649,CA-11965,2017-01-26,A001387
CA-2017-164098,CG-12520,2017-01-26,A002705
CA-2017-150469,CJ-12010,2017-01-26,A003816
US-2017-104437,TG-21310,2017-01-27,A003530
CA-2017-117870,JH-15820,2017-01-27,A001053
CA-2017-115994,BT-11305,2017-01-28,A000669
US-2017-147984,GB-14575,2017-01-28,A002347
US-2017-166037,CL-12700,2017-01-28,A003317
CA-2017-160927,TM-21010,2017-01-29,A004874
CA-2017-145338,BD-11770,2017-01-29,A004199
US-2017-127341,CK-12595,2017-01-29,A001907
CA-2017-139304,VG-21790,2017-01-29,A002461
CA-2017-131653,RD-19585,2017-01-29,A003436
CA-2017-112725,EH-14125,2017-01-30,A002036
CA-2017-121790,LP-17095,2017-01-30,A004022
CA-2017-164329,MM-17920,2017-01-30,A001441
CA-2017-157273,SZ-20035,2017-01-30,A004072
CA-2017-104220,BV-11245,2017-01-30,A000360
CA-2017-148999,EB-13870,2017-01-30,A002701
CA-2017-161333,JL-15835,2017-02-02,A002518
CA-2017-128076,BO-11350,2017-02-02,A004281
US-2017-164147,DW-13585,2017-02-02,A000065
CA-2017-127474,RD-19810,2017-02-03,A003641
CA-2017-167703,MC-17575,2017-02-03,A000623
CA-2017-126354,SC-20380,2017-02-03,A002333
CA-2017-169474,JF-15355,2017-02-04,A003452
CA-2017-107517,FC-14335,2017-02-05,A003344
CA-2017-131282,CB-12025,2017-02-05,A003219
CA-2017-122994,MV-17485,2017-02-06,A001102
US-2017-101840,SP-20545,2017-02-06,A003435
CA-2017-154102,SN-20560,2017-02-06,A003601
CA-2017-115105,BD-11770,2017-02-06,A002935
CA-2017-118773,TP-21415,2017-02-09,A001524
CA-2017-145807,SB-20170,2017-02-09,A003543
CA-2017-150602,ML-17395,2017-02-09,A002930
CA-2017-124086,MP-18175,2017-02-10,A000738
CA-2017-123659,MN-17935,2017-02-10,A001154
US-2017-118535,DJ-13510,2017-02-11,A004144
CA-2017-116204,VW-21775,2017-02-11,A000730
CA-2017-138156,MM-17260,2017-02-11,A004530
CA-2017-131828,CS-11845,2017-02-11,A001547
CA-2017-104906,JP-15460,2017-02-13,A003478
CA-2017-151176,SV-20785,2017-02-13,A002752
CA-2017-104801,FH-14350,2017-02-13,A001332
CA-2017-154809,MH-17455,2017-02-13,A004738
CA-2017-120019,NG-18355,2017-02-16,A003109
CA-2017-163265,JS-16030,2017-02-16,A004244
CA-2017-118521,LF-17185,2017-02-16,A001856
US-2017-163195,LL-16840,2017-02-17,A002152
CA-2017-132647,GH-14410,2017-02-17,A002285
CA-2017-154039,JK-16120,2017-02-17,A001895
CA-2017-159149,CR-12820,2017-02-17,A003944
CA-2017-109085,CK-12325,2017-02-17,A004584
CA-2017-164707,CV-12805,2017-02-18,A002647
CA-2017-166415,ME-17725,2017-02-19,A001435
CA-2017-122693,NH-18610,2017-02-19,A000893
CA-2017-134838,ED-13885,2017-02-19,A001946
CA-2017-105445,BP-11095,2017-02-20,A002222
CA-2017-105809,HW-14935,2017-02-20,A000373
CA-2017-150525,JP-16135,2017-02-20,A001623
CA-2017-135937,KM-16375,2017-02-20,A003258
CA-2017-124940,DK-13090,2017-02-21,A004571
CA-2017-104647,CK-12595,2017-02-23,A001008
CA-2017-136007,AC-10615,2017-02-23,A002961
CA-2017-111374,CB-12415,2017-02-24,A000970
CA-2017-127397,ES-14080,2017-02-24,A003533
CA-2017-125878,MH-18025,2017-02-25,A001846
US-2017-134642,SW-20245,2017-02-25,A003677
CA-2017-121706,BM-11140,2017-02-26,A003384
CA-2017-121258,DB-13060,2017-02-26,A004909
CA-2017-117212,BT-11530,2017-02-26,A000567
CA-2017-101959,DB-13660,2017-02-28,A004810
CA-2017-155712,KD-16615,2017-03-02,A004536
CA-2017-163902,MY-17380,2017-03-02,A001222
CA-2017-152261,JA-15970,2017-03-02,A003839
CA-2017-124114,RS-19765,2017-03-02,A004561
CA-2017-146024,SC-20770,2017-03-02,A000858
CA-2017-104885,DB-13555,2017-03-02,A003723
CA-2017-123085,EJ-13720,2017-03-03,A003223
CA-2017-121804,LP-17095,2017-03-03,A000624
CA-2017-127621,RE-19450,2017-03-03,A001512
CA-2017-111815,EP-13915,2017-03-03,A001713
CA-2017-117513,BT-11395,2017-03-03,A004214
CA-2017-142174,DP-13000,2017-03-04,A002599
CA-2017-110478,SP-20860,2017-03-04,A000191
US-2017-119816,TT-21460,2017-03-04,A003169
CA-2017-147753,PK-19075,2017-03-05,A001873
CA-2017-168123,JD-16060,2017-03-05,A002326
CA-2017-161046,CB-12535,2017-03-05,A002925
CA-2017-148642,DW-13540,2017-03-06,A004568
CA-2017-168193,RM-19750,2017-03-06,A001834
US-2017-119039,BF-11170,2017-03-06,A002054
CA-2017-125101,SH-19975,2017-03-06,A002521
CA-2017-167640,FC-14245,2017-03-06,A003197
CA-2017-110884,SH-20395,2017-03-07,A002396
CA-2017-136672,MG-17890,2017-03-07,A000652
CA-2017-104080,AH-10210,2017-03-08,A002389
CA-2017-155698,VB-21745,2017-03-08,A000162
CA-2017-102834,LW-16990,2017-03-09,A000458
CA-2017-147354,KB-16315,2017-03-09,A004172
CA-2017-130967,EB-13870,2017-03-10,A002117
CA-2017-155824,KS-16300,2017-03-10,A002444
CA-2017-140494,CM-11815,2017-03-10,A003274
CA-2017-132290,MD-17350,2017-03-10,A004101
CA-2017-144638,MH-18115,2017-03-10,A000587
US-2017-141558,MH-17290,2017-03-11,A003490
US-2017-133081,PV-18985,2017-03-11,A003915
CA-2017-147291,MJ-17740,2017-03-11,A001475
